,m_paid,m_free,m_total,zb_paid,zb_adult,zb_foreigner,zb_teen,zb_child,zb_free,zb_total,tp_group,tp_paid,tp_adult,tp_teen,tp_child,tp_foreigner,tp_free,tp_total,temp,date_fri,date_thur,date_wed,date_mon,date_sun,date_sat,date_tue,fall,spring,summer,winter,break_summer,break_winter,when,temp,rain,wind,humid,cloud,강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),일강수량(mm),cloud_w,temp_w,humid_w,wind_w
10,2070,4355,6425,1800,139,2267,268,42,1638,3845,36,32,0,4,0,0,30,66,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014-01-11,-1.7,0.0,1.9,44.1,4.5,0.0,0.0,0.0,0.0,2,1,3,1
11,2245,5008,7253,2281,166,2774,297,44,1612,4356,19,16,0,3,0,0,15,34,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014-01-12,-2.4,0.0,3.4,43.5,2.5,1.17,0.0,0.0,0.0,1,1,3,2
12,621,1047,1668,312,56,406,38,23,517,923,3,3,0,0,2,0,6,9,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014-01-13,-6.2,0.0,2.9,26.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
13,962,1460,2422,338,53,453,62,22,826,1279,0,0,0,0,0,0,9,9,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2014-01-14,-4.3,0.0,2.2,33.8,0.0,0.0,0.0,0.0,0.0,1,1,2,1
14,1315,2019,3334,452,78,751,132,23,1005,1667,3,3,0,0,0,0,17,20,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2014-01-15,-2.9,0.0,1.7,42.0,0.9,0.0,0.0,0.0,0.0,1,1,3,1
15,1142,3304,4446,1329,68,3617,726,20,965,3088,0,0,0,0,0,0,2,2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2014-01-16,0.1,0.0,1.9,59.9,6.8,0.0,0.0,0.0,0.0,3,1,4,1
16,902,1662,2564,511,105,727,79,13,753,1448,0,0,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014-01-17,-0.1,0.0,1.6,55.9,1.8,0.0,0.0,0.0,0.0,1,1,4,1
17,2436,5379,7815,2339,186,2916,327,75,1786,4638,26,25,0,1,1,0,24,50,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014-01-18,-2.2,0.0,3.1,42.4,0.4,0.0,0.0,0.0,0.0,1,1,3,2
18,2003,4778,6781,2296,150,2788,310,51,1423,4179,19,17,0,2,1,0,16,35,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014-01-19,-2.6,0.0,1.9,44.8,4.9,0.58,0.0,0.0,0.0,2,1,3,1
19,610,939,1549,264,25,319,30,19,574,893,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014-01-20,-1.5,5.3,3.2,83.3,9.6,14.25,0.0,0.0,5.3,4,1,5,2
20,596,878,1474,190,40,258,28,17,548,806,1,1,0,0,0,0,7,8,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2014-01-21,-5.5,0.7,2.4,62.6,5.3,3.5,0.0,0.0,0.7,2,1,5,1
21,973,1382,2355,316,48,389,25,12,827,1216,2,2,0,0,0,0,10,12,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2014-01-22,-3.9,0.0,1.6,60.0,1.0,0.0,0.0,0.0,0.0,1,1,5,1
22,1199,2113,3312,565,52,1211,258,20,1099,1974,4,3,0,1,0,0,4,8,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2014-01-23,-0.8,0.0,2.1,65.6,3.4,0.0,0.0,0.0,0.0,2,1,5,1
23,1085,1892,2977,563,73,750,114,18,872,1622,10,10,0,0,0,0,12,22,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014-01-24,3.0,0.0,2.6,64.4,8.5,0.0,0.0,0.0,0.0,3,1,5,1
24,1092,1807,2899,550,35,684,69,9,974,1628,0,0,0,0,0,0,9,9,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014-01-25,4.2,3.0,2.4,74.4,7.0,4.45,0.0,0.0,3.0,3,2,5,1
25,2473,5800,8273,2827,151,3290,312,103,1755,5045,37,30,3,4,0,0,36,73,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014-01-26,-2.1,0.0,2.7,42.1,0.0,0.0,0.0,0.0,0.0,1,1,3,1
26,1025,1695,2720,530,56,665,79,22,810,1475,0,0,0,0,0,0,3,3,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014-01-27,0.2,0.0,2.6,48.0,1.6,0.0,0.0,0.0,0.0,1,1,3,1
27,1039,1588,2627,418,91,547,38,24,892,1439,2,1,1,0,0,0,5,7,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2014-01-28,1.5,0.5,2.9,52.8,3.6,2.17,0.0,0.0,0.5,2,1,4,1
28,1088,1877,2965,665,66,816,55,26,835,1621,3,3,0,0,0,0,9,12,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2014-01-29,2.2,0.0,2.2,40.1,4.3,0.0,0.0,0.0,0.0,2,1,2,1
29,11,11,22,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-03-03,5.2,0.0,2.0,34.4,0.0,0.0,0.0,0.0,0.0,1,2,2,1
30,1355,22428,23783,1024,7506,41125,12519,40,1087,22136,0,0,0,0,240,240,24,24,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-03-04,6.3,0.0,2.9,48.0,5.5,0.0,0.0,0.0,0.0,2,2,3,1
31,1097,1619,2716,504,8,520,8,34,957,1477,0,0,0,0,114,114,2,2,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-03-05,1.4,0.0,4.4,44.8,0.5,0.17,0.0,0.0,0.0,1,1,3,4
32,749,1043,1792,288,3,292,1,11,677,969,0,0,0,0,62,62,2,2,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-03-06,0.3,0.0,3.6,43.4,1.9,0.92,0.0,0.0,0.0,1,1,3,2
33,796,3892,4688,1756,5,3091,6,20,682,2449,0,0,0,0,106,106,720,720,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-03-07,-0.6,0.0,3.8,45.9,1.8,0.0,0.0,0.0,0.0,1,1,3,2
34,3893,11540,15433,6583,240,7518,695,96,2587,10105,0,0,0,0,1228,1228,129,121,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-03-08,2.0,0.0,2.5,55.0,5.1,0.0,0.0,0.0,0.0,2,1,4,1
35,2868,7990,10858,4374,161,5039,504,92,1766,6805,0,0,0,0,1067,1067,83,68,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-03-09,1.4,2.2,3.6,56.4,3.4,5.75,0.0,0.0,2.2,2,1,4,2
36,1273,2135,3408,830,9,882,9,42,1074,1922,0,0,0,0,191,191,14,14,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-03-10,1.5,0.0,3.0,50.4,0.0,0.0,0.0,0.0,0.0,1,1,3,2
37,1368,2208,3576,811,3,830,16,23,1108,1938,0,0,0,0,233,233,10,10,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-03-11,4.5,0.0,2.8,65.0,2.5,0.0,0.0,0.0,0.0,1,2,5,1
38,973,1199,2172,220,1,224,3,12,913,1137,0,0,0,0,44,44,2,2,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-03-12,6.9,0.2,1.5,75.8,8.6,4.17,0.0,0.0,0.2,3,2,5,1
39,440,447,887,7,0,7,0,0,436,443,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-03-13,5.2,0.0,4.0,54.5,7.6,0.25,0.0,0.0,0.0,3,2,4,4
40,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-03-14,3.4,0.0,3.6,54.6,1.0,0.0,0.0,0.0,0.0,1,1,4,2
41,145,384,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-03-15,6.8,0.0,4.0,66.8,1.1,0.0,0.0,0.0,0.0,1,2,5,4
42,153,427,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-03-16,11.3,0.0,2.3,68.3,3.0,0.0,0.0,0.0,0.0,2,4,5,1
43,34,64,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-03-17,12.6,0.5,3.5,79.0,6.5,3.25,0.0,0.0,0.5,3,4,5,2
44,127,141,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-03-18,10.5,0.4,3.5,75.3,6.3,5.17,0.0,0.0,0.4,3,3,5,2
45,111,116,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-03-19,9.6,0.0,2.9,65.5,7.1,0.0,0.0,0.0,0.0,3,3,5,1
46,84,104,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-03-20,6.3,0.4,3.2,71.3,6.8,4.92,0.0,0.0,0.4,3,2,5,2
47,132,258,390,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-03-21,5.9,0.0,3.4,52.5,0.3,0.0,0.0,0.0,0.0,1,2,4,2
48,143,766,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-03-22,8.6,0.0,2.5,63.5,1.0,0.0,0.0,0.0,0.0,1,3,5,1
49,117,407,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-03-23,9.6,0.0,3.0,63.6,0.0,0.0,0.0,0.0,0.0,1,3,5,2
50,70,82,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-03-24,10.9,0.0,3.5,60.5,5.9,0.33,0.0,0.0,0.0,2,3,5,2
51,124,163,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-03-25,14.6,0.0,2.7,75.9,10.0,0.25,0.0,0.0,0.0,4,4,5,1
52,154,199,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-03-26,15.4,0.0,2.8,64.6,5.4,2.33,0.0,0.0,0.0,2,4,5,1
53,94,157,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-03-27,13.5,0.0,2.8,68.9,0.9,0.0,0.0,0.0,0.0,1,4,5,1
54,120,329,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-03-28,16.6,0.0,2.6,57.3,5.5,0.0,0.0,0.0,0.0,2,5,4,1
55,116,530,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-03-29,15.0,3.5,2.5,73.4,9.5,7.17,0.0,0.0,3.5,4,4,5,1
56,156,579,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-03-30,14.9,0.0,3.1,63.5,2.9,0.92,0.0,0.0,0.0,1,4,5,2
57,149,225,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-03-31,14.5,0.0,2.3,49.3,3.1,0.0,0.0,0.0,0.0,2,4,3,1
58,272,452,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-04-01,15.6,0.0,2.4,33.8,2.4,0.0,0.0,0.0,0.0,1,4,2,1
59,194,293,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-04-02,15.5,0.0,2.7,30.0,4.3,0.0,0.0,0.0,0.0,2,4,2,1
60,124,171,295,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-04-03,10.2,0.5,3.1,63.0,8.0,6.58,0.5,0.5,0.5,3,3,5,2
61,2339,5744,8083,2524,208,2942,74,57,1667,4473,0,0,0,0,478,478,75,64,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-04-04,6.6,0.0,3.4,52.6,3.8,0.0,0.0,0.0,0.0,2,2,4,2
62,7380,25985,33365,14462,655,17047,1898,220,3706,20721,0,0,0,0,3296,3296,896,773,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-04-05,6.2,0.0,3.0,60.5,3.5,1.92,0.0,0.0,0.0,2,2,5,2
63,8178,36555,44733,22278,1138,26219,2803,261,3760,29979,0,0,0,0,4044,4044,1743,1534,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-04-06,7.4,0.0,4.0,50.6,0.5,0.0,0.0,0.0,0.0,1,2,3,4
64,3368,7494,10862,3725,58,4025,98,49,2221,6102,0,0,0,0,839,839,177,174,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-04-07,10.3,0.0,3.4,64.9,3.4,0.0,0.0,0.0,0.0,2,3,5,2
65,3455,8030,11485,4012,41,4324,106,99,2298,6457,0,0,0,0,759,759,266,262,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-04-08,11.9,0.0,2.6,60.9,0.0,0.0,0.0,0.0,0.0,1,4,5,1
66,3059,6577,9636,3039,51,3368,108,78,2295,5493,0,0,0,0,480,480,177,170,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-04-09,10.3,0.0,3.0,85.3,5.8,0.0,0.0,0.0,0.0,2,3,5,2
67,3740,7334,11074,3089,74,3526,128,139,2377,5668,0,0,0,0,998,998,179,175,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-04-10,12.5,0.0,2.4,71.5,5.9,0.0,0.0,0.0,0.0,2,4,5,1
68,4335,11125,15460,4461,997,7305,256,86,2419,8133,0,0,0,0,1506,1506,330,304,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-04-11,13.6,0.0,2.8,69.5,5.3,0.0,0.0,0.0,0.0,2,4,5,1
69,8545,32878,41423,19012,634,22257,2309,227,4652,26607,0,0,0,0,3460,3460,1607,1437,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-04-12,14.3,0.0,1.7,68.8,9.4,0.0,0.0,0.0,0.0,4,4,5,1
70,9015,39148,48163,24063,520,27632,2950,297,4582,32115,0,0,0,0,3828,3828,2136,1903,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-04-13,17.2,0.0,2.2,54.9,6.4,0.0,0.0,0.0,0.0,3,5,4,1
71,3152,14644,17796,7240,962,18133,2842,40,1922,12966,0,0,0,0,1003,1003,202,198,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-04-14,16.3,0.0,2.7,53.3,0.5,0.0,0.0,0.0,0.0,1,5,4,1
72,3672,8345,12017,2943,1047,5948,305,128,2464,6759,0,0,0,0,885,885,248,223,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-04-15,12.9,0.0,3.2,80.1,4.1,0.0,0.0,0.0,0.0,2,4,5,2
73,2965,5638,8603,1746,318,3272,324,74,2134,4522,0,0,0,0,646,646,111,102,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-04-16,14.0,0.0,1.8,81.0,6.8,0.0,0.0,0.0,0.0,3,4,5,1
74,2740,5377,8117,1661,43,2787,449,92,1675,3828,0,0,0,0,805,805,151,149,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-04-17,14.7,3.0,1.9,67.4,6.9,4.42,0.5,2.0,3.0,3,4,5,1
75,3319,9782,13101,4835,125,7987,237,97,2059,7256,0,0,0,0,859,859,315,250,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-04-18,15.9,0.0,2.6,59.9,4.3,0.0,0.0,0.0,0.0,2,4,4,1
76,7120,27703,34823,16030,343,18524,1837,205,3482,21692,0,0,0,0,3232,3232,1376,1234,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-04-19,14.0,0.0,4.5,56.0,7.9,0.0,0.0,0.0,0.0,3,4,4,4
77,10245,38182,48427,22728,292,25695,2568,270,6474,32062,0,0,0,0,3121,3121,1826,1644,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-04-20,14.6,0.0,3.4,54.4,3.1,0.0,0.0,0.0,0.0,2,4,4,2
78,3644,8442,12086,3642,428,5180,133,76,1811,6014,0,0,0,0,1570,1570,172,166,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-04-21,15.1,0.0,3.0,55.1,3.9,0.0,0.0,0.0,0.0,2,4,4,2
79,3352,7371,10723,3048,37,3851,282,129,2012,5379,0,0,0,0,927,927,408,216,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-04-22,16.0,0.0,2.8,43.1,2.1,0.0,0.0,0.0,0.0,1,5,3,1
80,3749,7467,11216,2798,101,3707,297,81,1997,5193,0,0,0,0,1384,1384,214,203,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-04-23,17.2,0.0,2.5,49.4,0.0,0.0,0.0,0.0,0.0,1,5,3,1
81,3328,6733,10061,2734,42,3523,273,82,2121,5170,0,0,0,0,820,820,181,165,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-04-24,18.6,0.0,2.0,49.0,0.6,0.0,0.0,0.0,0.0,1,5,3,1
82,4600,9435,14035,3635,123,4700,224,114,2559,6541,0,0,0,0,1723,1723,275,258,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-04-25,19.0,0.0,2.2,32.5,0.4,0.0,0.0,0.0,0.0,1,5,2,1
83,12008,36848,48856,19507,279,23006,2611,239,7060,29457,0,0,0,0,4197,4197,1342,1203,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-04-26,18.7,0.0,2.4,38.9,7.9,0.0,0.0,0.0,0.0,3,5,2,1
84,1812,4279,6091,2035,37,2268,196,88,1151,3419,0,0,0,0,516,516,50,46,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-04-27,15.6,8.5,2.3,86.6,10.0,20.0,1.0,3.5,8.5,4,4,5,1
85,562,797,1359,174,3,190,13,11,506,696,0,0,0,0,35,35,2,2,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-04-28,13.6,13.5,4.6,91.6,10.0,23.58,1.0,3.0,13.5,4,4,5,4
86,1686,2927,4613,894,56,1403,166,48,1217,2333,0,0,0,0,397,397,40,37,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-04-29,15.0,5.5,4.0,69.5,9.3,7.42,1.0,3.5,5.5,4,4,5,4
87,3357,13112,16469,4781,98,15003,4001,58,2060,10940,0,0,0,0,972,972,284,207,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-04-30,16.1,0.0,2.1,62.1,5.9,0.25,0.0,0.0,0.0,2,5,5,1
88,11286,36709,47995,20025,1588,24165,1228,259,5927,28768,0,0,0,0,4569,4569,1762,1657,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-05-01,16.0,0.0,3.2,60.5,0.0,0.0,0.0,0.0,0.0,1,5,5,2
89,5837,17881,23718,7434,2541,13184,777,97,2796,13548,0,0,0,0,2380,2380,495,408,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-05-02,15.7,1.0,3.6,70.9,6.0,1.15,0.5,1.0,1.0,3,4,5,2
90,11753,43909,55662,24515,1273,29565,3744,342,6207,35739,0,0,0,0,4755,4755,1699,1466,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-05-03,13.1,0.0,3.9,54.6,1.3,0.0,0.0,0.0,0.0,1,4,4,2
91,12471,44140,56611,23991,1279,29676,4262,623,6515,36047,0,0,0,0,5595,5595,1401,1176,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-05-04,12.3,0.2,3.8,57.8,5.8,1.17,0.1,0.2,0.2,2,4,4,2
92,33593,86100,119693,45066,2870,47992,24,1270,21451,69411,0,0,0,0,10000,10000,3683,3529,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-05-05,11.3,0.0,5.1,56.5,1.3,0.0,0.0,0.0,0.0,1,4,4,4
93,14679,46041,60720,23487,1828,28630,3226,411,8644,37185,0,0,0,0,5096,5096,1857,1594,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-05-06,13.1,0.0,3.4,45.9,0.0,0.0,0.0,0.0,0.0,1,4,3,2
94,2821,6102,8923,2176,492,3122,114,96,1638,4420,0,0,0,0,955,955,116,113,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-05-07,15.7,2.0,3.8,48.3,6.4,3.0,1.0,1.5,2.0,3,4,3,2
95,2024,6203,8227,2487,107,4232,88,65,1371,4053,0,0,0,0,501,501,776,772,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-05-08,14.5,4.0,4.2,83.9,5.4,5.67,1.0,1.5,4.0,2,4,5,4
96,4022,13129,17151,2907,4434,12495,245,64,2147,9733,0,0,0,0,1098,1098,434,270,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-05-09,16.8,0.0,2.0,60.8,0.3,0.0,0.0,0.0,0.0,1,5,5,1
97,12178,36589,48767,19308,757,23582,2167,294,7296,29528,0,0,0,0,3897,3897,1396,1245,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-05-10,20.5,0.0,2.1,43.4,0.6,0.0,0.0,0.0,0.0,1,5,3,1
98,7903,19697,27600,8867,458,10733,1242,158,3701,14268,0,0,0,0,3572,3572,556,489,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-05-11,18.9,23.0,3.4,54.4,8.3,8.5,2.5,9.0,23.0,3,5,4,2
99,2202,4102,6304,1654,27,1855,51,54,1333,3065,0,0,0,0,576,576,96,96,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-05-12,16.4,10.0,5.2,79.1,5.9,4.58,2.5,5.0,10.0,2,5,5,4
100,4762,9496,14258,2630,441,4754,460,87,2474,6005,0,0,0,0,1315,1315,315,296,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-05-13,19.2,0.0,4.0,69.9,1.9,0.0,0.0,0.0,0.0,1,5,5,4
101,4215,9777,13992,2601,1826,7082,70,63,2368,6865,0,0,0,0,932,932,359,321,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014-05-14,19.6,0.0,3.5,59.1,3.4,0.0,0.0,0.0,0.0,2,5,4,2
102,4857,11973,16830,2758,2458,8247,218,145,2498,7932,0,0,0,0,1478,1478,1277,453,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014-05-15,18.2,0.3,4.0,66.9,2.6,2.42,0.2,0.3,0.3,1,5,5,4
103,5921,13646,19567,3343,2606,10549,478,96,2946,9373,0,0,0,0,1530,1530,682,631,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014-05-16,19.0,0.0,2.9,50.3,1.0,0.0,0.0,0.0,0.0,1,5,3,1
104,12984,38676,51660,18646,807,22107,2346,317,6780,28579,0,0,0,0,4342,4342,2793,2461,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014-05-17,20.0,0.0,2.3,48.0,3.6,0.0,0.0,0.0,0.0,2,5,3,1
105,13045,42275,55320,20013,966,23995,2694,357,6454,30127,0,0,0,0,4633,4633,4374,3853,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014-05-18,20.3,0.0,2.4,50.1,1.8,0.0,0.0,0.0,0.0,1,5,3,1
106,3865,8283,12148,2625,732,4188,85,99,1911,5353,0,0,0,0,885,885,665,649,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014-05-19,20.0,0.0,2.3,55.1,4.4,0.0,0.0,0.0,0.0,2,5,4,1
107,4103,8489,12592,2342,446,4044,260,60,1926,4974,0,0,0,0,1122,1122,825,780,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014-05-20,21.5,0.0,2.2,45.4,5.6,0.0,0.0,0.0,0.0,2,5,3,1
