,m_paid,m_free,m_total,zb_paid,zb_adult,zb_foreigner,zb_teen,zb_child,zb_free,zb_total,tp_group,tp_paid,tp_adult,tp_teen,tp_child,tp_foreigner,tp_free,tp_total,temp,date_fri,date_thur,date_wed,date_mon,date_sun,date_sat,date_tue,fall,spring,summer,winter,break_summer,break_winter,when,temp,rain,wind,humid,cloud,강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),일강수량(mm),cloud_w,temp_w,humid_w,wind_w
22,6,0,6,69,181,2158,0.0,3259,899,4158,1649,117,284,5,694,2744,112,0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-01-23,-9.0,0.0,4.7,38.6,1.8,0.0,0.0,0.0,0.0,1,1,2,4
23,2,0,2,69,102,3751,0.0,2634,949,3583,481,1405,160,0,730,2776,33,2,5.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-01-24,-8.1,2.0,2.3,62.9,3.3,5.73,0.0,0.0,2.0,2,1,5,1
24,12,0,12,289,435,4956,0.0,4498,2844,7342,1251,1318,276,38,1946,4791,146,2,5.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009-01-25,-4.6,0.4,2.7,65.4,3.5,2.28,0.0,0.0,0.4,2,1,5,1
25,175,72,247,1269,1898,9005,0.0,8885,5364,14249,2709,2506,461,0,2852,8528,629,2,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009-01-26,-3.3,0.0,2.4,63.8,2.4,0.0,0.0,0.0,0.0,1,1,5,1
26,286,0,286,1632,2545,6758,0.0,7329,6467,13796,2776,991,451,16,3401,7619,913,1,5.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2009-01-27,-1.9,0.0,2.0,52.8,0.9,0.0,0.0,0.0,0.0,1,1,4,1
27,215,3,218,1205,2324,7134,0.0,8182,5956,14138,2838,1352,496,34,3417,8103,1119,10,5.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009-01-28,1.5,0.0,1.9,42.1,0.0,0.0,0.0,0.0,0.0,1,1,3,1
28,423,0,423,1089,6376,16695,0.0,26431,6119,32550,12450,1234,1218,25,3728,18630,5287,78,5.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2009-01-29,3.3,0.0,1.5,37.0,4.6,0.0,0.0,0.0,0.0,2,1,2,1
29,649,0,649,1313,6780,19073,0.0,31167,7663,38830,14952,744,2754,25,4464,22914,5467,97,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-01-30,5.8,0.0,3.2,46.6,2.9,0.0,0.0,0.0,0.0,1,2,3,2
30,38,0,38,818,1930,3717,0.0,5513,2789,8302,2191,694,139,10,1713,4737,1112,11,5.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-01-31,6.1,0.0,2.6,50.4,1.9,0.0,0.0,0.0,0.0,1,2,3,1
31,144,0,144,48,657,13052,0.0,18216,2762,20978,9918,415,2719,9,1829,14881,609,8,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-02-01,5.3,0.0,2.2,52.1,1.8,0.0,0.0,0.0,0.0,1,2,4,1
32,8,0,8,3,25,1166,0.0,1547,1030,2577,856,143,167,0,988,2154,22,1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-02-02,5.2,0.0,2.2,72.1,7.8,0.0,0.0,0.0,0.0,3,2,5,1
33,3,0,3,8,30,1350,0.0,1796,1327,3123,1015,158,177,1,1301,2651,22,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009-02-03,5.7,0.0,1.9,67.5,4.5,0.0,0.0,0.0,0.0,2,2,5,1
34,1,0,1,11,35,1345,0.0,1891,1195,3086,1072,131,142,0,1151,2496,24,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009-02-04,4.4,0.0,2.1,65.5,3.8,0.0,0.0,0.0,0.0,2,2,5,1
35,3,0,3,1,9,769,0.0,1059,943,2002,552,125,92,0,927,1696,8,4,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2009-02-05,4.4,0.2,2.0,71.3,8.3,3.28,0.0,0.0,0.2,3,2,5,1
36,4,0,4,13,33,1333,0.0,1604,927,2531,899,179,156,0,901,2135,20,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009-02-06,3.2,0.0,1.7,70.1,2.9,0.0,0.0,0.0,0.0,1,1,5,1
37,12,0,12,9,63,3657,0.0,5327,1422,6749,2854,167,636,3,1338,4995,54,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2009-02-07,2.8,0.0,1.8,80.3,8.3,0.0,0.0,0.0,0.0,3,1,5,1
38,74,2,76,24,383,10218,0.0,14406,2085,16491,7777,307,2101,8,1490,11675,359,2,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-02-08,2.7,0.0,1.7,56.8,1.6,0.0,0.0,0.0,0.0,1,1,4,1
39,2,0,2,6,17,859,0.0,1169,983,2152,729,50,80,0,963,1822,11,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-02-09,5.0,0.0,2.6,47.9,8.0,0.0,0.0,0.0,0.0,3,2,3,1
40,0,0,0,2,3,681,0.0,856,979,1835,478,32,123,0,968,1601,1,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009-02-10,4.5,0.0,2.8,69.1,8.0,0.5,0.0,0.0,0.0,3,2,5,1
41,5,0,5,5,31,770,0.0,892,993,1885,555,56,106,0,975,1692,26,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009-02-11,5.7,0.0,2.6,73.5,5.9,2.23,0.0,0.0,0.0,2,2,5,1
42,4,0,4,23,42,771,0.0,1018,1033,2051,552,87,97,2,1002,1738,19,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2009-02-12,6.8,0.2,3.0,56.3,6.6,5.08,0.0,0.0,0.2,3,2,4,2
43,0,0,0,1,1,17,0.0,22,184,206,14,0,3,0,178,195,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009-02-13,10.4,34.5,4.9,84.6,9.6,11.97,0.0,0.0,34.5,4,3,5,4
44,29,0,29,15,104,4756,0.0,6888,1665,8553,3480,318,911,0,1549,6258,89,3,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2009-02-14,3.6,0.0,2.4,73.4,5.8,0.0,0.0,0.0,0.0,2,1,5,1
45,2,0,2,0,14,2427,0.0,3551,1178,4729,1752,165,510,13,1112,3539,14,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-02-15,-1.6,0.4,3.4,46.1,7.0,3.77,0.0,0.0,0.4,3,1,3,2
46,0,0,0,0,4,280,0.0,371,598,969,205,37,38,14,594,874,4,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-02-16,-6.0,0.0,4.0,28.8,0.8,0.0,0.0,0.0,0.0,1,1,1,4
47,2,0,2,0,8,292,0.0,416,590,1006,207,47,38,1,587,879,8,4,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009-02-17,-4.6,0.0,2.4,39.1,0.4,0.0,0.0,0.0,0.0,1,1,2,1
48,0,0,0,3,6,583,0.0,840,966,1806,411,88,84,0,947,1530,3,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009-02-18,-2.2,0.0,2.2,41.3,2.5,0.0,0.0,0.0,0.0,1,1,3,1
49,0,0,0,3,11,440,0.0,584,765,1349,310,70,60,0,742,1182,8,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2009-02-19,0.6,0.4,2.2,50.6,9.5,4.83,0.0,0.0,0.4,4,1,3,1
50,4,0,4,3,14,281,0.0,395,624,1019,183,41,57,0,606,887,11,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009-02-20,-2.5,1.0,4.1,58.0,3.8,3.22,0.0,0.0,1.0,2,1,4,4
51,7,0,7,2,25,2683,0.0,3912,1250,5162,1899,203,581,12,1189,3872,23,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2009-02-21,-2.2,0.0,2.2,53.5,2.0,0.0,0.0,0.0,0.0,1,1,4,1
52,19,0,19,11,85,3892,0.0,5789,1125,6914,2770,194,928,3,1049,4941,74,2,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009-02-22,3.0,0.0,1.7,59.9,7.9,0.0,0.0,0.0,0.0,3,1,4,1
53,19,0,19,8,79,2491,0.0,3451,1355,4806,1708,205,578,0,1264,3755,71,2,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2009-02-23,6.2,0.0,1.6,54.5,4.5,0.0,0.0,0.0,0.0,2,2,4,1
54,10,0,10,6,43,1527,0.0,2183,995,3178,1003,161,363,2,955,2482,37,1,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009-02-24,7.6,0.2,2.1,68.4,9.8,3.1,0.0,0.0,0.2,4,2,5,1
55,13,0,13,10,53,2184,0.0,3197,1124,4321,1441,193,550,2,1070,3254,43,3,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009-02-25,2.8,0.0,3.1,46.6,6.6,0.25,0.0,0.0,0.0,3,1,3,2
56,10,0,10,7,38,2236,0.0,3343,1438,4781,1375,231,600,0,1311,3517,31,1,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2009-02-26,2.4,0.0,2.6,35.4,5.1,0.0,0.0,0.0,0.0,2,1,2,1
57,37,0,37,12,112,2963,0.0,4139,1258,5397,1879,247,778,0,1176,4080,100,2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009-02-27,3.9,0.0,2.5,34.4,2.9,0.0,0.0,0.0,0.0,1,1,2,1
58,128,0,128,32,584,13790,0.0,18983,2990,21973,10019,465,3101,1,2021,15606,552,8,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2009-02-28,5.2,0.0,2.1,31.9,3.3,0.0,0.0,0.0,0.0,2,2,2,1
59,220,0,220,64,963,19602,0.0,27097,3663,30760,14838,510,4149,8,2296,21793,899,4,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-03-01,3.3,0.0,3.3,30.3,0.5,0.0,0.0,0.0,0.0,1,1,2,2
60,9,0,9,12,49,1717,0.0,2616,1136,3752,1372,23,322,0,1074,2791,37,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-03-02,3.6,0.0,2.0,36.0,6.1,0.0,0.0,0.0,0.0,3,1,2,1
61,1,0,1,3,6,140,0.0,188,603,791,124,1,15,0,596,736,3,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-03-03,2.7,6.5,2.0,78.4,8.3,10.77,0.0,0.0,6.5,3,1,5,1
62,3,0,3,19,41,924,0.0,1341,1240,2581,829,4,91,7,1181,2105,22,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-03-04,3.7,0.0,1.8,63.4,3.3,0.0,0.0,0.0,0.0,2,1,5,1
63,0,0,0,0,2,190,0.0,267,852,1119,178,0,12,0,840,1030,2,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-03-05,5.2,9.0,2.4,70.4,9.1,8.98,0.0,0.0,9.0,4,2,5,1
64,1,0,1,2,11,542,0.0,667,842,1509,467,5,28,0,829,1329,9,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-03-06,1.6,0.0,4.2,53.5,3.5,0.0,0.0,0.0,0.0,2,1,4,4
65,43,0,43,17,195,6424,0.0,9323,2548,11871,5288,173,933,2,2026,8420,178,2,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-03-07,1.7,0.0,2.5,51.4,2.0,0.0,0.0,0.0,0.0,1,1,3,1
66,189,0,189,220,1017,17576,0.0,24864,3655,28519,13479,356,3741,10,2039,19615,797,4,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-03-08,5.1,0.0,2.3,43.8,4.0,0.0,0.0,0.0,0.0,2,2,3,1
67,1,0,1,20,45,1500,0.0,2156,1347,3503,1364,8,128,0,1250,2750,25,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-03-09,5.9,0.0,2.6,60.0,2.5,0.0,0.0,0.0,0.0,1,2,5,1
68,7,0,7,14,44,1234,0.0,1770,1473,3243,1133,13,88,2,1346,2580,30,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-03-10,3.4,0.0,3.3,32.3,2.1,0.0,0.0,0.0,0.0,1,1,2,2
69,3,0,3,16,46,1190,0.0,1698,1452,3150,1102,4,84,0,1351,2541,30,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-03-11,4.5,0.0,2.5,32.3,4.6,0.0,0.0,0.0,0.0,2,2,2,1
70,4,0,4,18,47,928,0.0,1389,1302,2691,867,1,60,1,1150,2078,29,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-03-12,7.9,3.5,2.3,34.9,8.4,2.42,0.0,0.0,3.5,3,2,2,1
71,5,0,5,6,13,218,0.0,243,360,603,173,2,13,0,335,523,7,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-03-13,2.7,19.5,4.4,68.4,7.9,11.78,0.0,0.0,19.5,3,1,5,4
72,13,0,13,13,63,3507,0.0,5247,1669,6916,2585,288,601,5,1566,5040,50,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-03-14,0.2,0.0,4.6,37.5,0.0,0.0,0.0,0.0,0.0,1,1,2,4
73,64,0,64,22,284,10443,0.0,15827,2226,18053,7742,277,2273,6,1787,12079,262,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-03-15,5.1,0.0,4.0,60.6,5.4,0.0,0.0,0.0,0.0,2,2,5,4
74,0,0,0,4,11,587,0.0,880,708,1588,567,4,16,1,647,1234,7,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-03-16,8.7,0.0,3.4,75.1,5.6,0.0,0.0,0.0,0.0,2,3,5,2
75,6,0,6,16,56,1919,0.0,2529,1519,4048,1544,114,108,1,1429,3195,40,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-03-17,12.3,0.0,3.3,57.3,1.6,0.0,0.0,0.0,0.0,1,4,4,2
76,0,0,0,8,17,985,0.0,1351,1135,2486,876,20,89,0,1084,2069,9,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-03-18,16.3,0.0,4.7,71.9,8.8,0.0,0.0,0.0,0.0,3,5,5,4
77,1,0,1,12,24,766,0.0,1100,1209,2309,698,11,57,2,1063,1829,12,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-03-19,14.1,0.4,2.6,82.6,9.0,3.12,0.0,0.0,0.4,4,4,5,1
78,31,0,31,43,184,3177,0.0,4666,1580,6246,2836,61,280,0,1404,4581,141,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-03-20,12.2,0.0,2.6,45.8,0.1,0.0,0.0,0.0,0.0,1,4,3,1
79,382,1,383,154,2050,26819,0.0,36341,4682,41023,21447,439,4609,10,3111,29606,1896,14,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-03-21,14.3,10.5,2.1,53.8,5.1,3.52,0.0,0.0,10.5,2,4,4,1
80,105,0,105,108,558,10689,0.0,15395,2308,17703,8022,376,2062,5,1671,12131,450,48,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-03-22,10.0,8.5,3.7,69.6,5.5,5.92,0.0,0.0,8.5,2,3,5,2
81,7,0,7,23,63,1781,0.0,2434,1643,4077,1643,21,117,10,1493,3274,40,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-03-23,4.5,0.0,3.6,41.0,1.5,0.0,0.0,0.0,0.0,1,2,3,2
82,4,0,4,4,13,845,0.0,1122,948,2070,747,7,45,2,911,1710,9,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-03-24,1.9,0.0,2.8,41.5,5.5,0.0,0.0,0.0,0.0,2,1,3,1
83,4,0,4,3,25,894,0.0,1123,1412,2535,737,33,65,0,1303,2138,22,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-03-25,2.4,0.0,4.4,49.4,3.9,0.0,0.0,0.0,0.0,2,1,3,4
84,0,0,0,3,4,484,0.0,673,947,1620,435,12,37,0,823,1307,1,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-03-26,4.7,6.0,3.6,61.1,6.0,8.08,0.0,0.0,6.0,3,2,5,2
85,9,0,9,4,37,2357,0.0,2860,1492,4352,1439,218,274,0,1381,3312,33,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-03-27,3.8,0.0,3.6,35.0,1.5,0.0,0.0,0.0,0.0,1,1,2,2
86,292,0,292,115,1126,23488,0.0,30948,5123,36071,16291,836,5702,16,3103,25932,1011,11,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-03-28,4.5,0.0,2.5,38.3,2.0,0.0,0.0,0.0,0.0,1,2,2,1
87,364,0,364,94,1447,28420,0.0,37396,4545,41941,21214,788,6418,31,2642,31062,1353,20,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-03-29,6.7,0.0,2.1,38.5,2.1,0.0,0.0,0.0,0.0,1,2,2,1
88,7,0,7,15,62,2000,0.0,2858,1783,4641,1822,20,158,1,1669,3669,47,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-03-30,7.3,0.0,3.3,44.8,6.8,0.0,0.0,0.0,0.0,3,2,3,2
89,2,0,2,12,56,2289,0.0,3239,1652,4891,1937,23,185,0,1470,3615,44,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-03-31,6.1,0.0,3.6,49.6,5.0,0.38,0.0,0.0,0.0,2,2,3,2
90,13,0,13,20,105,3131,0.0,3747,1712,5459,1675,290,612,2,1548,4125,85,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-04-01,5.9,0.0,3.0,49.5,4.0,0.0,0.0,0.0,0.0,2,2,3,2
91,109,0,109,48,330,4944,0.0,5763,2347,8110,2659,927,326,0,2023,5935,282,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-04-02,7.6,0.0,3.1,48.5,2.3,0.0,0.0,0.0,0.0,1,2,3,2
92,168,0,168,56,380,7998,0.0,8085,2247,10332,2704,1865,861,0,1874,7304,324,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-04-03,8.2,0.0,2.5,55.9,7.1,0.0,0.0,0.0,0.0,3,3,4,1
93,243,4,247,104,1473,23064,0.0,29313,4882,34195,15861,2296,2863,15,2690,23710,1369,13,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-04-04,8.7,0.0,2.9,67.6,6.1,0.0,0.0,0.0,0.0,3,3,5,1
94,737,3,740,185,3420,37219,0.0,49391,4298,53689,28093,825,8207,29,3166,40291,3235,62,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-04-05,9.8,0.0,2.5,68.4,0.6,0.0,0.0,0.0,0.0,1,3,5,1
95,37,0,37,94,346,8305,0.0,9199,2608,11807,3776,1494,1199,3,2219,8688,252,1,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-04-06,10.9,0.0,2.8,54.3,0.0,0.0,0.0,0.0,0.0,1,3,4,1
96,58,0,58,175,495,8838,0.0,10134,3779,13913,4027,858,1788,8,2705,9378,320,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-04-07,14.1,0.0,2.2,46.3,0.0,0.0,0.0,0.0,0.0,1,4,3,1
97,396,0,396,235,1327,18031,0.0,22819,4781,27600,8267,2250,5455,16,3181,19153,1092,33,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-04-08,16.2,0.0,2.1,37.4,0.0,0.0,0.0,0.0,0.0,1,5,2,1
98,119,3,122,176,718,10118,0.0,11779,3688,15467,4930,1620,1114,11,2727,10391,542,2,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009-04-09,17.5,0.0,2.1,37.6,0.0,0.0,0.0,0.0,0.0,1,5,2,1
99,257,0,257,201,989,11944,0.0,14268,4772,19040,5886,1221,2931,0,3632,13670,788,2,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009-04-10,17.3,0.0,2.4,37.6,0.0,0.0,0.0,0.0,0.0,1,5,2,1
100,1296,10,1306,342,5578,51194,0.0,63795,7085,70880,35553,2160,11945,21,4707,54365,5236,54,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2009-04-11,18.5,0.0,2.0,31.8,2.3,0.0,0.0,0.0,0.0,1,5,2,1
101,1134,0,1134,349,5181,48074,0.0,63255,4646,67901,36474,1049,10451,25,3848,51822,4832,50,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2009-04-12,16.6,0.0,2.8,37.4,6.1,0.0,0.0,0.0,0.0,3,5,2,1
102,91,0,91,258,675,11876,0.0,13131,4369,17500,5403,1761,1804,1,3550,12518,417,2,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009-04-13,15.7,0.0,2.3,53.8,7.9,0.0,0.0,0.0,0.0,3,4,4,1
103,140,0,140,341,820,15236,0.0,16456,4132,20588,4859,821,4502,11,3261,13443,479,4,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2009-04-14,16.1,0.0,3.3,48.0,3.9,0.43,0.0,0.0,0.0,2,5,3,2
104,65,0,65,180,304,10910,0.0,9319,2393,11712,2290,1752,2725,10,1956,8723,124,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009-04-15,9.9,6.0,2.6,81.5,7.8,6.1,1.0,4.0,6.0,3,3,5,1
