,m_paid,m_free,m_total,zb_paid,zb_adult,zb_foreigner,zb_teen,zb_child,zb_free,zb_total,tp_group,tp_paid,tp_adult,tp_teen,tp_child,tp_foreigner,tp_free,tp_total,temp,date_fri,date_thur,date_wed,date_mon,date_sun,date_sat,date_tue,fall,spring,summer,winter,break_summer,break_winter,when,temp,rain,wind,humid,cloud,강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),일강수량(mm),cloud_w,temp_w,humid_w,wind_w
23,1,2,3,6,12,1346,0,1900,655,2555,1117,105,124,74,598,1944,6,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-01-24,-7.3,1.6,2.5,39.9,2.0,2.5,0.0,0.0,1.6,1,1,2,1
24,0,0,0,4,5,407,0,567,539,1106,302,43,62,16,522,929,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-01-25,-8.2,0.0,3.1,41.3,0.0,0.0,0.0,0.0,0.0,1,1,3,2
25,0,0,0,7,8,530,0,736,909,1645,384,88,58,33,895,1425,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012-01-26,-2.9,0.0,2.5,54.5,4.3,0.13,0.0,0.0,0.0,2,1,4,1
26,0,0,0,2,4,687,0,914,915,1829,471,125,91,9,897,1584,2,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012-01-27,-0.9,0.0,2.5,64.6,3.4,0.17,0.0,0.0,0.0,2,1,5,1
27,40,0,40,18,85,2932,0,3919,1602,5521,2060,319,433,19,1521,4333,67,3,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012-01-28,-1.8,0.0,2.5,24.4,4.4,0.0,0.0,0.0,0.0,2,1,1,1
28,5,0,5,16,40,3188,0,4536,1515,6051,2524,226,438,37,1349,4537,24,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012-01-29,-2.8,0.0,2.8,23.4,1.1,0.0,0.0,0.0,0.0,1,1,1,1
29,2,0,2,3,6,570,0,618,719,1337,321,88,80,12,704,1193,3,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012-01-30,-5.6,0.0,2.8,22.4,0.3,0.0,0.0,0.0,0.0,1,1,1,1
30,0,0,0,8,8,239,0,296,913,1209,160,58,21,2,898,1137,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-01-31,-4.7,3.9,3.1,48.4,7.5,6.42,0.0,0.0,3.9,3,1,3,2
31,3,0,3,10,15,123,0,150,432,582,86,25,12,4,413,536,5,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-02-01,-12.8,0.0,3.9,47.9,0.0,0.0,0.0,0.0,0.0,1,1,3,2
32,0,0,0,0,8,76,0,114,234,348,65,6,5,5,230,306,8,2,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012-02-02,-13.7,0.0,3.4,44.4,0.0,0.0,0.0,0.0,0.0,1,1,3,2
33,0,0,0,2,2,2257,0,1244,350,1594,755,36,416,5,344,1551,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012-02-03,-8.6,0.1,2.3,54.3,3.4,2.58,0.0,0.0,0.1,2,1,4,1
34,2,0,2,1,16,1468,0,1994,1504,3498,1224,107,137,1,1441,2909,15,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012-02-04,-3.0,0.2,2.3,48.5,3.0,1.58,0.0,0.0,0.2,2,1,3,1
35,5,0,5,19,48,3108,0,4378,1680,6058,2546,169,393,42,1471,4579,29,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012-02-05,-0.9,0.0,1.4,36.1,4.3,0.0,0.0,0.0,0.0,2,1,2,1
36,0,0,0,4,7,502,0,627,819,1446,427,58,17,0,796,1298,3,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012-02-06,0.9,0.2,2.4,50.6,8.0,2.58,0.0,0.0,0.2,3,1,3,1
37,0,0,0,12,12,286,0,301,581,882,245,2,3,6,561,811,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-02-07,-8.7,0.0,5.2,42.3,0.0,0.42,0.0,0.0,0.0,1,1,3,4
38,0,0,0,0,0,125,0,159,440,599,99,22,4,0,430,555,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-02-08,-8.0,0.0,3.5,39.1,2.5,0.0,0.0,0.0,0.0,1,1,2,2
39,0,0,0,2,2,193,0,230,708,938,153,38,2,0,703,896,0,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012-02-09,-4.5,0.0,2.5,48.9,3.8,0.0,0.0,0.0,0.0,2,1,3,1
40,0,0,0,5,5,858,0,640,789,1429,369,31,172,3,767,1339,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012-02-10,-3.5,0.0,2.8,46.4,3.6,2.08,0.0,0.0,0.0,2,1,3,1
41,4,1,5,17,44,2334,0,3290,1530,4820,1902,114,318,24,1336,3670,27,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012-02-11,-3.8,0.0,2.6,42.5,0.1,0.0,0.0,0.0,0.0,1,1,3,1
42,5,2,7,42,102,5152,0,7274,2189,9463,4250,211,691,16,1859,7011,60,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012-02-12,-0.1,0.0,1.8,34.4,4.9,0.0,0.0,0.0,0.0,2,1,2,1
43,0,0,0,11,16,8232,0,4730,920,5650,2532,65,1899,14,868,5364,5,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012-02-13,3.1,0.0,2.1,26.3,5.3,0.0,0.0,0.0,0.0,2,1,1,1
44,2,0,2,15,31,1556,0,1991,1282,3273,1323,176,57,13,1204,2760,16,4,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-02-14,3.0,0.0,2.5,48.9,4.0,0.0,0.0,0.0,0.0,2,1,3,1
45,3,0,3,7,12,838,0,1069,1088,2157,634,109,65,7,1032,1840,5,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-02-15,-1.3,0.0,3.7,31.5,5.6,0.0,0.0,0.0,0.0,2,1,2,2
46,0,0,0,1,4,603,0,862,903,1765,425,109,69,11,885,1488,3,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012-02-16,-2.8,0.0,3.5,32.4,2.0,0.0,0.0,0.0,0.0,1,1,2,2
47,0,0,0,0,0,514,0,550,550,1100,318,79,55,2,538,990,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012-02-17,-6.4,0.0,4.4,35.1,1.0,0.0,0.0,0.0,0.0,1,1,2,4
48,0,0,0,2,8,1192,0,1634,1042,2676,853,158,148,12,965,2124,6,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012-02-18,-6.8,0.0,3.4,38.9,0.5,0.0,0.0,0.0,0.0,1,1,2,2
49,1,3,4,9,19,2475,0,3322,1460,4782,1935,163,334,15,1315,3747,10,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012-02-19,-4.4,0.0,2.4,39.6,0.0,0.0,0.0,0.0,0.0,1,1,2,1
50,0,0,0,12,16,1540,0,1927,1102,3029,1037,151,352,146,1038,2578,4,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012-02-20,-0.2,0.0,2.6,56.8,0.5,0.0,0.0,0.0,0.0,1,1,4,1
51,0,0,0,28,39,1269,0,1772,1184,2956,889,140,240,16,1122,2391,11,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-02-21,2.3,0.0,1.9,59.1,6.9,0.0,0.0,0.0,0.0,3,1,4,1
52,7,0,7,15,43,1747,0,2342,1368,3710,1271,181,265,14,1254,2971,28,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-02-22,5.8,0.0,2.4,46.6,5.4,0.0,0.0,0.0,0.0,2,2,3,1
53,2,0,2,5,21,1250,0,1661,1108,2769,944,95,181,4,1046,2266,16,2,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012-02-23,4.4,0.3,3.1,64.4,6.9,2.83,0.0,0.0,0.3,3,2,5,2
54,5,0,5,14,37,2126,0,2877,1447,4324,1500,195,396,2,1317,3408,23,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012-02-24,4.3,0.0,3.2,61.3,6.8,0.0,0.0,0.0,0.0,3,2,5,2
55,10,0,10,14,52,4513,0,6432,2031,8463,3421,325,701,10,1788,6235,38,4,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012-02-25,1.2,0.0,3.8,57.4,7.1,0.0,0.0,0.0,0.0,3,1,4,2
56,9,0,9,17,52,4698,0,6662,1861,8523,3630,320,748,46,1586,6284,35,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012-02-26,-1.6,0.0,3.3,33.5,4.4,0.0,0.0,0.0,0.0,2,1,2,2
57,1,0,1,12,25,1775,0,2357,1251,3608,1213,157,362,13,1117,2849,13,2,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012-02-27,-0.7,0.0,2.4,31.3,0.0,0.0,0.0,0.0,0.0,1,1,2,1
58,0,0,0,33,39,2090,0,2866,1504,4370,1347,269,440,20,1360,3416,6,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012-02-28,2.1,0.0,2.1,26.6,5.0,0.0,0.0,0.0,0.0,2,1,1,1
59,11,2,13,40,89,3033,0,4270,1956,6226,2190,293,518,17,1707,4708,49,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2012-02-29,5.4,0.0,2.2,27.1,3.6,0.0,0.0,0.0,0.0,2,2,1,1
60,198,4,202,289,1702,27051,0,34185,10655,44840,22014,929,3917,66,7182,34042,1413,15,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-01,8.7,0.0,1.9,20.1,5.9,0.0,0.0,0.0,0.0,2,3,1,1
61,1,2,3,10,25,752,0,1119,702,1821,691,14,47,8,646,1398,15,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-02,6.9,0.3,3.0,54.6,8.5,7.0,0.0,0.0,0.3,3,2,4,2
62,45,2,47,67,387,15046,0,20821,7195,28016,12657,424,1965,43,5211,20257,320,17,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-03,6.9,0.0,3.5,47.1,5.4,0.0,0.0,0.0,0.0,2,2,3,2
63,22,7,29,41,235,10349,0,14729,4776,19505,8578,305,1436,46,2888,13207,194,3,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-03-04,6.2,0.0,5.2,49.9,8.5,2.75,0.0,0.0,0.0,3,2,3,4
64,0,0,0,2,2,264,0,388,712,1100,246,2,16,5,681,945,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-03-05,5.3,7.0,5.8,66.9,10.0,11.58,0.0,0.0,7.0,4,2,5,4
65,0,0,0,14,14,99,0,119,518,637,98,0,1,1,494,593,0,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-03-06,3.0,8.5,4.7,81.6,9.5,10.67,0.0,0.0,8.5,4,1,5,4
66,2,0,2,3,11,1018,0,1248,1252,2500,985,10,23,10,1205,2223,8,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-03-07,3.0,0.0,2.9,60.1,5.8,0.0,0.0,0.0,0.0,2,1,5,1
67,0,0,0,5,7,559,0,803,1146,1949,533,8,18,7,1094,1653,2,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-08,2.0,0.0,3.5,47.8,5.6,0.0,0.0,0.0,0.0,2,1,3,2
68,0,0,0,9,11,5515,0,3565,1139,4704,2193,15,1078,31,1047,4333,2,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-09,3.4,0.0,2.1,48.9,6.4,0.0,0.0,0.0,0.0,3,1,3,1
69,34,7,41,83,243,9638,0,13724,4990,18714,7890,330,1272,80,3128,12620,160,1,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-10,3.9,0.0,3.5,52.5,7.0,0.0,0.0,0.0,0.0,3,1,4,2
70,3,0,3,11,20,3136,0,4905,1547,6452,2506,186,444,38,1334,4470,9,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-03-11,-2.4,0.0,5.4,43.0,1.9,1.17,0.0,0.0,0.0,1,1,3,4
71,0,0,0,0,5,362,0,512,729,1241,354,1,7,5,717,1079,5,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-03-12,-1.6,0.0,3.8,40.1,0.0,0.0,0.0,0.0,0.0,1,1,2,2
72,1,0,1,25,32,716,0,1040,1286,2326,691,3,22,5,1187,1903,7,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-03-13,1.7,0.0,2.6,49.8,0.6,0.0,0.0,0.0,0.0,1,1,3,1
73,3,0,3,4,8,1303,0,1015,1084,2099,598,6,223,4,1049,1876,4,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-03-14,3.6,0.0,3.8,70.4,7.0,0.25,0.0,0.0,0.0,3,1,5,2
74,3,0,3,24,46,1331,0,1998,1678,3676,1279,8,44,103,1494,2825,22,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-15,5.5,0.0,1.9,35.8,1.9,0.0,0.0,0.0,0.0,1,2,2,1
75,0,0,0,6,6,538,0,885,975,1860,515,3,20,2,847,1385,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-16,8.1,4.0,3.2,51.1,9.9,7.08,0.0,0.0,4.0,4,3,3,2
76,54,0,54,149,463,12804,0,17786,5456,23242,10258,370,1826,103,2851,15305,314,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-17,10.4,2.0,2.5,71.4,7.6,4.33,0.0,0.0,2.0,3,3,5,1
77,93,2,95,119,607,18778,0,25976,7015,32991,15638,461,2679,248,4264,23042,488,6,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-03-18,6.9,0.0,3.3,62.8,3.4,0.0,0.0,0.0,0.0,2,2,5,2
78,0,0,0,13,22,977,0,988,1002,1990,925,25,27,577,974,1951,9,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-03-19,2.8,0.0,3.1,38.0,1.9,0.0,0.0,0.0,0.0,1,1,2,2
79,0,0,0,21,29,877,0,894,1164,2058,838,11,28,59,1123,2000,8,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-03-20,3.1,0.0,3.9,30.6,0.4,0.0,0.0,0.0,0.0,1,1,2,2
80,0,0,0,17,33,1467,0,1304,1600,2904,1245,9,30,33,1581,2865,16,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-03-21,4.3,0.0,2.9,36.3,0.9,0.0,0.0,0.0,0.0,1,2,2,1
81,3,0,3,8,26,884,0,801,1280,2081,725,16,26,28,1267,2034,18,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-22,7.8,0.0,2.5,53.6,8.6,0.42,0.0,0.0,0.0,3,2,4,1
82,0,0,0,4,6,1517,0,821,410,1231,481,96,215,0,400,1192,2,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-23,5.0,22.0,3.7,82.5,10.0,19.58,0.0,0.0,22.0,4,2,5,2
83,6,0,6,21,217,5081,0,5089,1857,6946,3746,228,703,366,1818,6495,196,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-24,3.3,3.5,5.6,54.5,4.8,9.92,0.0,0.0,3.5,2,1,4,4
84,18,1,19,38,147,6346,0,6393,2069,8462,5084,388,712,252,1986,8170,109,4,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-03-25,3.6,0.0,4.8,36.6,1.6,0.0,0.0,0.0,0.0,1,1,2,4
85,1,0,1,15,24,1361,0,1326,1113,2439,1216,12,73,68,1097,2398,9,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-03-26,3.9,0.0,3.7,38.3,0.0,0.0,0.0,0.0,0.0,1,1,2,2
86,0,0,0,48,74,1933,0,1726,1562,3288,1390,243,54,135,1509,3196,26,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-03-27,6.4,0.0,3.1,57.6,5.0,0.0,0.0,0.0,0.0,2,2,4,2
87,3,4,7,34,89,2622,0,2528,1513,4041,1977,267,81,599,1465,3790,55,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-03-28,10.1,0.0,2.0,56.4,4.0,0.0,0.0,0.0,0.0,2,3,4,1
88,0,1,1,45,99,2852,0,2618,1802,4420,2445,15,96,221,1747,4303,54,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-29,11.6,0.0,3.4,57.0,6.0,1.83,0.0,0.0,0.0,3,4,4,2
89,1,0,1,8,11,3371,0,1996,698,2694,1071,467,420,50,677,2635,3,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-30,9.0,0.1,3.7,73.5,9.3,4.83,0.0,0.0,0.1,4,3,5,2
90,167,6,173,190,631,12982,0,12951,3126,16077,9853,489,1873,380,2912,15127,441,4,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-31,5.4,0.0,4.2,38.4,3.6,0.08,0.0,0.0,0.0,2,2,2,4
91,61,0,61,62,357,14107,0,14407,3081,17488,11503,683,1796,552,2981,16963,295,8,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-04-01,4.6,0.0,3.1,28.1,0.0,0.0,0.0,0.0,0.0,1,2,1,2
92,1,0,1,10,20,749,0,833,906,1739,679,9,61,144,893,1642,10,2,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-04-02,8.3,22.0,3.4,56.9,9.3,10.33,2.0,4.5,22.0,4,3,4,2
93,0,0,0,8,9,1038,0,708,343,1051,100,460,0,9,320,880,1,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-04-03,4.9,35.0,4.8,66.9,6.3,13.33,1.5,6.5,35.0,3,2,5,4
94,3,0,3,23,50,3334,0,2783,1491,4274,1065,1111,37,56,1459,3672,27,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-04-04,7.2,0.0,4.4,57.3,0.8,0.0,0.0,0.0,0.0,1,2,4,4
95,0,3,3,34,61,4952,0,3363,1355,4718,1667,1557,95,1208,1300,4619,27,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-04-05,6.7,0.0,4.3,43.4,0.8,0.0,0.0,0.0,0.0,1,2,3,4
96,3,1,4,14,31,6102,0,3905,1180,5085,1520,1811,366,252,1156,4853,17,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-04-06,5.4,0.0,4.6,41.5,2.1,0.0,0.0,0.0,0.0,1,2,3,4
97,99,10,109,219,827,14746,0,15530,3958,19488,12281,421,1756,322,3705,18163,608,13,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-04-07,5.9,0.0,3.0,35.5,0.0,0.0,0.0,0.0,0.0,1,2,2,2
98,156,1,157,246,1239,26541,0,27612,6527,34139,22337,711,3427,217,6255,32730,993,3,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-04-08,11.3,0.0,4.7,47.3,2.9,0.0,0.0,0.0,0.0,1,4,3,4
99,48,0,48,88,211,6048,0,5378,1814,7192,3745,938,302,121,1718,6703,123,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-04-09,15.4,0.0,2.6,55.8,4.0,0.0,0.0,0.0,0.0,2,4,4,1
100,0,0,0,106,134,3235,0,2278,1545,3823,755,715,455,59,1425,3350,28,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-04-10,13.7,10.5,2.0,82.8,9.3,11.42,1.5,4.0,10.5,4,4,5,1
101,127,0,127,279,1212,20189,0,21077,4963,26040,16223,876,2593,211,4649,24341,933,14,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012-04-11,12.2,3.0,3.8,72.5,5.8,8.58,0.5,1.0,3.0,2,4,5,2
102,28,0,28,113,197,3497,0,3285,2323,5608,2268,32,447,208,2204,4951,84,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-04-12,8.9,0.0,3.7,49.5,6.1,0.0,0.0,0.0,0.0,3,3,3,2
103,29,3,32,176,334,7557,0,5369,2795,8164,2782,1285,643,236,2601,7311,158,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012-04-13,10.3,0.0,2.7,52.8,8.4,0.0,0.0,0.0,0.0,3,3,4,1
104,252,13,265,589,2501,34535,0,35889,8311,44200,28201,739,4246,190,7654,40840,1912,17,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-04-14,10.5,0.0,2.9,68.0,3.9,0.0,0.0,0.0,0.0,2,3,5,1
105,361,30,391,556,2990,41850,0,44608,9452,54060,35324,886,5426,510,8811,50447,2434,22,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012-04-15,13.4,0.0,2.6,56.0,3.5,0.0,0.0,0.0,0.0,2,4,4,1
106,57,0,57,243,426,6305,0,5296,3198,8494,3974,98,931,150,2936,7939,183,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012-04-16,11.9,0.0,3.1,58.0,3.0,0.0,0.0,0.0,0.0,2,4,4,2
107,64,9,73,490,841,12422,0,9515,4529,14044,5372,1584,1660,91,4029,12645,351,1,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-04-17,13.6,0.0,2.4,38.1,0.0,0.0,0.0,0.0,0.0,1,4,2,1
