,m_paid,m_free,m_total,zb_paid,zb_adult,zb_foreigner,zb_teen,zb_child,zb_free,zb_total,tp_group,tp_paid,tp_adult,tp_teen,tp_child,tp_foreigner,tp_free,tp_total,temp,date_fri,date_thur,date_wed,date_mon,date_sun,date_sat,date_tue,fall,spring,summer,winter,break_summer,break_winter,when,temp,rain,wind,humid,cloud,강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),일강수량(mm),cloud_w,temp_w,humid_w,wind_w
45,0,0,0,0,3,275,0.0,320,442,762,225,26,24,0,440,715,3,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007-02-15,0.0,0.0,3.6,31.6,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
46,1,0,1,2,5,346,0.0,437,555,992,239,64,43,0,550,896,3,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2007-02-16,3.1,0.0,1.8,30.6,2.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
47,2,0,2,2,8,940,0.0,1230,594,1824,695,114,131,0,585,1525,6,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2007-02-17,6.2,0.0,1.9,44.0,6.9,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
48,10,0,10,23,68,2384,0.0,3358,747,4105,1655,109,620,14,689,3073,45,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2007-02-18,5.6,0.0,2.0,49.6,2.6,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
49,43,9,52,42,202,8414,0.0,12038,1005,13043,6137,365,1912,127,808,9222,160,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2007-02-19,4.4,0.0,1.7,64.8,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0
50,119,0,119,46,532,16014,0.0,22095,2157,24252,12232,540,3205,0,1716,17693,486,4,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2007-02-20,5.6,0.0,1.7,46.9,0.3,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
51,28,0,28,21,156,6502,0.0,9052,1380,10432,4753,391,1317,0,1277,7738,135,4,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2007-02-21,5.2,0.0,1.3,70.0,4.8,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0
52,1,0,1,0,4,1857,0.0,2492,1021,3513,1173,177,428,0,981,2759,4,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007-02-22,7.6,0.0,2.9,64.3,6.8,0.25,0.0,0.0,0.0,3.0,2.0,5.0,1.0
53,9,0,9,3,33,1713,0.0,2149,840,2989,1008,166,424,0,823,2421,30,2,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2007-02-23,2.9,0.0,3.4,39.8,0.0,0.2,0.0,0.0,0.0,1.0,1.0,2.0,2.0
54,17,0,17,0,41,1605,0.0,2212,674,2886,960,149,422,0,646,2177,41,2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2007-02-24,4.3,0.0,1.9,27.6,4.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
55,88,0,88,18,260,7450,0.0,10968,1529,12497,5033,452,1840,0,1401,8726,242,5,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2007-02-25,7.3,0.0,2.1,48.6,6.4,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
56,86,0,86,9,369,12862,0.0,18871,1522,20393,9295,421,3029,1,1285,14030,360,4,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2007-02-26,8.3,0.0,2.1,48.9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0
57,33,0,33,7,106,3559,0.0,5045,1020,6065,2349,309,901,0,956,4515,99,1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2007-02-27,7.7,0.0,2.1,58.3,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0
58,26,0,26,9,93,3679,0.0,5416,1168,6584,2289,343,1015,0,1081,4728,84,2,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2007-02-28,8.1,0.0,2.8,37.1,0.9,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0
59,28,1,29,13,93,3865,0.0,5578,1162,6740,2558,336,971,3,1077,4942,80,5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007-03-01,10.2,0.0,1.7,29.4,7.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
60,627,10,637,272,2611,98159,0.0,139571,26339,165910,70208,5303,21779,156,24436,121726,2339,35,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007-03-02,8.3,22.0,2.6,80.8,10.0,22.33,0.0,0.0,22.0,4.0,3.0,5.0,1.0
61,631,1,632,71,2689,34832,0.0,46809,2760,49569,25432,914,8388,4,2113,36847,2618,29,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-03-03,10.4,0.2,1.5,88.8,7.9,4.0,0.0,0.0,0.2,3.0,3.0,5.0,1.0
62,0,0,0,0,0,58,0.0,78,221,299,48,3,7,0,218,276,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-03-04,10.9,34.0,4.4,81.4,9.0,12.42,0.0,0.0,34.0,4.0,3.0,5.0,4.0
63,13,0,13,5,63,3740,0.0,5711,1138,6849,3079,91,570,0,1066,4806,58,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-03-05,-2.1,2.0,5.9,64.9,8.6,10.08,0.0,0.0,2.0,3.0,1.0,5.0,4.0
64,1,0,1,2,7,1052,0.0,1473,622,2095,813,24,215,6,609,1661,5,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2007-03-06,-5.0,0.0,4.1,38.9,0.6,0.33,0.0,0.0,0.0,1.0,1.0,2.0,4.0
65,0,0,0,0,0,70,0.0,70,305,375,67,0,3,1,305,375,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007-03-07,-2.8,0.9,2.8,58.4,3.6,5.25,0.0,0.0,0.9,2.0,1.0,4.0,1.0
66,0,0,0,0,4,82,0.0,86,389,475,78,1,3,0,389,471,4,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2007-03-08,0.7,1.0,2.5,63.4,3.6,3.33,0.0,0.0,1.0,2.0,1.0,5.0,1.0
67,0,0,0,0,3,151,0.0,158,696,854,141,0,10,0,696,847,3,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2007-03-09,4.9,0.0,2.1,61.1,4.3,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0
68,0,0,0,1,5,144,0.0,172,784,956,137,0,7,2,690,834,4,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-03-10,2.3,1.0,3.9,55.4,6.6,2.75,0.0,0.0,1.0,3.0,1.0,4.0,2.0
69,0,0,0,3,8,643,0.0,921,1089,2010,589,1,53,2,1020,1663,5,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-03-11,0.1,0.0,3.8,38.8,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
70,1,0,1,0,4,1590,0.0,2232,838,3070,911,75,461,0,810,2257,4,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-03-12,3.1,0.0,2.9,45.1,2.4,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
71,15,0,15,3,45,2845,0.0,4385,801,5186,2101,100,644,9,757,3602,42,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2007-03-13,5.1,0.0,2.3,54.5,0.6,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0
72,1,0,1,2,16,533,0.0,833,842,1675,489,3,41,0,779,1312,14,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007-03-14,6.6,0.0,1.9,57.0,3.3,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0
73,2,0,2,5,21,994,0.0,1540,1087,2627,911,3,80,0,992,1986,16,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2007-03-15,9.1,0.0,1.9,34.1,3.9,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0
74,6,0,6,7,30,1421,0.0,2146,1284,3430,1309,7,105,5,1180,2601,23,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2007-03-16,7.9,0.0,2.7,45.1,4.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0
75,8,0,8,1,60,1798,0.0,2444,1364,3808,1469,4,139,0,1314,2926,59,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-03-17,6.9,0.0,2.1,41.8,2.6,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
76,4,0,4,8,44,1459,0.0,2281,1112,3393,1336,15,108,0,967,2426,36,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-03-18,6.3,0.0,2.2,34.1,0.4,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
77,122,0,122,27,622,12906,0.0,19943,2454,22397,10532,159,2182,4,1731,14604,595,4,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-03-19,6.8,0.0,2.1,41.5,1.5,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
78,556,0,556,68,2310,29238,0.0,40685,2702,43387,21628,574,6890,15,1829,30921,2242,16,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2007-03-20,5.4,0.0,3.0,53.1,6.1,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0
79,5,0,5,1,30,2138,0.0,3229,1451,4680,1954,15,169,0,1282,3420,29,1,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007-03-21,6.7,1.0,2.8,74.4,9.6,7.52,0.0,0.0,1.0,4.0,2.0,5.0,1.0
80,2,0,2,6,17,1279,0.0,2020,1436,3456,1162,6,111,0,1293,2572,11,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2007-03-22,7.9,0.0,3.1,76.4,6.6,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0
81,2,0,2,2,9,310,0.0,438,741,1179,271,0,39,3,729,1039,7,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2007-03-23,10.8,0.4,2.1,59.1,8.8,1.95,0.0,0.0,0.4,3.0,3.0,4.0,1.0
82,2,0,2,1,18,1084,0.0,1620,1246,2866,970,3,111,7,1107,2191,17,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-03-24,9.5,10.5,2.5,84.6,8.1,11.08,0.0,0.0,10.5,3.0,3.0,5.0,1.0
83,91,0,91,6,187,2847,0.0,3647,1262,4909,1755,316,342,5,1088,3501,181,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-03-25,8.0,0.0,3.2,66.9,3.1,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0
84,13,0,13,1,32,2872,0.0,3718,532,4250,1394,144,838,0,473,2849,31,2,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-03-26,9.6,0.0,2.5,52.3,4.9,1.83,0.0,0.0,0.0,2.0,3.0,4.0,1.0
85,470,0,470,66,1990,29330,0.0,40269,2917,43186,21628,689,6839,33,2184,31340,1924,11,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2007-03-27,10.5,0.5,3.2,67.6,5.8,3.58,0.0,0.0,0.5,2.0,3.0,5.0,2.0
86,2,0,2,1,20,1687,0.0,2471,1220,3691,1453,33,138,7,1099,2723,19,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007-03-28,5.5,10.5,1.9,79.9,5.3,5.25,0.0,0.0,10.5,2.0,2.0,5.0,1.0
87,4,0,4,0,11,1207,0.0,1667,1022,2689,913,4,152,0,908,1977,11,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2007-03-29,5.6,18.0,2.5,78.1,7.0,6.33,0.0,0.0,18.0,3.0,2.0,5.0,1.0
88,2,0,2,5,10,552,0.0,632,1174,1806,265,128,31,0,989,1413,5,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2007-03-30,9.6,0.0,1.7,61.0,5.4,0.33,0.0,0.0,0.0,2.0,3.0,5.0,1.0
89,0,0,0,2,5,944,0.0,1389,1411,2800,754,14,130,54,1247,2145,3,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-03-31,8.9,21.5,2.7,83.3,8.5,10.33,0.0,0.0,21.5,3.0,3.0,5.0,1.0
90,40,0,40,9,146,3156,0.0,4388,1811,6199,2544,187,226,19,1573,4530,137,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-04-01,9.1,0.0,2.6,55.4,4.9,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0
91,5,0,5,5,25,1609,0.0,2265,470,2735,1106,164,210,0,445,1925,20,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-04-02,5.6,0.0,3.3,46.8,1.1,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
92,1998,1,1999,308,8431,142571,0.0,199720,37181,236901,107239,3677,29242,176,31882,172040,8123,64,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007-04-03,5.5,0.0,3.6,40.8,3.5,1.33,0.0,0.0,0.0,2.0,2.0,2.0,2.0
93,25,0,25,7,84,5335,0.0,8067,1128,9195,4076,235,927,4,991,6229,77,7,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2007-04-04,6.3,0.0,3.3,44.0,0.9,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
94,6,1,7,13,42,6040,0.0,5154,1327,6481,1277,1863,565,85,1109,4814,29,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007-04-05,8.3,0.0,2.1,45.9,4.9,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
95,26,0,26,23,69,4123,0.0,4571,1161,5732,1032,378,1210,2,1061,3681,46,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2007-04-06,9.5,0.0,2.3,40.0,4.9,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0
96,52,0,52,10,112,3907,0.0,4105,1332,5437,1453,540,721,14,1215,3929,102,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2007-04-07,9.3,0.0,2.3,65.8,8.0,0.08,0.0,0.0,0.0,3.0,3.0,5.0,1.0
97,135,3,138,31,354,7161,0.0,7835,1711,9546,2812,1235,1022,4,1494,6563,323,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007-04-08,9.5,0.0,2.6,64.9,4.3,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0
98,32,0,32,45,216,8517,0.0,9200,1649,10849,2698,2014,1421,5,1497,7630,171,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007-04-09,10.8,0.0,3.1,46.3,0.5,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0
99,367,3,370,81,1956,23913,0.0,32871,3614,36485,17238,1747,3522,21,2539,25046,1875,12,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2007-04-10,10.4,0.1,2.5,54.8,8.8,4.37,0.1,0.1,0.1,3.0,3.0,4.0,1.0
