,m_paid,m_free,m_total,zb_paid,zb_adult,zb_foreigner,zb_teen,zb_child,zb_free,zb_total,tp_group,tp_paid,tp_adult,tp_teen,tp_child,tp_foreigner,tp_free,tp_total,temp,date_fri,date_thur,date_wed,date_mon,date_sun,date_sat,date_tue,fall,spring,summer,winter,break_summer,break_winter,when,temp,rain,wind,humid,cloud,강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),일강수량(mm),cloud_w,temp_w,humid_w,wind_w
10,0,0,0,0,0,523,0.0,843,685,1528,355,48,120,0,673,1196,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-01-11,-1.2,0.0,1.5,45.8,1.3,0.0,0.0,0.0,0.0,1,1,3,1
11,1,0,1,0,6,689,0.0,1077,597,1674,440,63,186,0,581,1270,6,2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-01-12,1.4,6.5,3.2,48.9,6.0,7.25,0.0,0.0,6.5,3,1,3,2
12,0,0,0,0,1,308,0.0,428,165,593,206,27,75,0,165,473,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-01-13,4.1,26.5,2.5,93.3,10.0,13.0,0.0,0.0,26.5,4,2,5,1
13,20,0,20,0,66,2661,0.0,3889,831,4720,1857,105,699,0,803,3464,66,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-01-14,4.4,0.0,1.6,72.3,4.9,0.0,0.0,0.0,0.0,2,2,5,1
14,41,0,41,0,169,5681,0.0,8230,999,9229,4181,181,1319,0,944,6625,169,3,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-01-15,3.7,0.0,2.0,70.1,3.3,0.0,0.0,0.0,0.0,2,1,5,1
15,3,0,3,0,7,2656,0.0,3071,595,3666,1855,113,688,0,574,3230,7,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-01-16,1.8,0.0,1.5,68.1,6.1,0.0,0.0,0.0,0.0,3,1,5,1
16,6,0,6,0,18,879,0.0,1387,683,2070,582,65,232,0,672,1551,18,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-01-17,1.3,0.0,1.7,50.5,5.4,0.0,0.0,0.0,0.0,2,1,3,1
17,0,0,0,0,7,1087,0.0,1349,699,2048,619,68,275,0,684,1646,7,2,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-01-18,1.3,0.0,1.7,54.9,2.5,0.0,0.0,0.0,0.0,1,1,4,1
18,1,0,1,0,9,993,0.0,1423,745,2168,680,70,243,0,733,1726,9,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-01-19,2.4,0.0,2.2,55.9,3.4,0.0,0.0,0.0,0.0,2,1,4,1
19,3,0,3,0,12,1168,0.0,1510,664,2174,583,66,392,0,647,1688,12,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-01-20,2.6,0.0,2.1,55.5,5.0,0.0,0.0,0.0,0.0,2,1,4,1
20,10,0,10,0,48,3090,0.0,4383,842,5225,2004,195,794,0,783,3776,48,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-01-21,0.9,0.0,2.0,49.0,1.5,0.0,0.0,0.0,0.0,1,1,3,1
21,10,0,10,0,29,3700,0.0,4838,683,5521,2655,183,862,0,651,4351,29,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-01-22,-3.1,0.0,3.4,39.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2
22,3,0,3,0,8,485,0.0,720,419,1139,325,86,74,0,418,903,8,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-01-23,-4.7,0.0,2.6,45.4,0.0,0.0,0.0,0.0,0.0,1,1,3,1
23,4,0,4,0,9,460,0.0,747,410,1157,317,58,85,0,401,861,9,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-01-24,-3.1,0.0,1.9,42.5,0.1,0.0,0.0,0.0,0.0,1,1,3,1
24,1,0,1,0,3,451,0.0,752,584,1336,325,43,83,0,574,1025,3,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-01-25,-0.7,0.0,1.7,47.4,1.9,0.0,0.0,0.0,0.0,1,1,3,1
25,9,0,9,0,18,496,0.0,700,524,1224,364,55,77,0,521,1017,18,1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-01-26,0.2,0.0,2.1,62.3,2.8,0.0,0.0,0.0,0.0,1,1,5,1
26,0,0,0,0,2,679,0.0,881,489,1370,497,71,111,0,483,1162,2,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-01-27,1.4,0.0,2.6,61.8,2.1,0.0,0.0,0.0,0.0,1,1,5,1
27,5,0,5,0,23,1930,0.0,2893,572,3465,1387,92,451,0,538,2468,23,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-01-28,1.3,0.0,1.6,53.9,3.8,0.0,0.0,0.0,0.0,2,1,4,1
28,13,0,13,0,52,3489,0.0,4879,497,5376,2525,179,785,0,444,3933,52,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-01-29,4.5,0.0,1.8,58.1,6.6,3.33,0.0,0.0,0.0,3,2,4,1
29,38,0,38,0,142,6583,0.0,9640,1277,10917,4937,264,1382,0,1161,7744,142,4,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-01-30,5.0,0.0,1.7,65.3,9.3,0.83,0.0,0.0,0.0,4,2,5,1
30,5,0,5,0,21,3771,0.0,4444,606,5050,2648,194,929,0,584,4355,21,1,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-01-31,3.8,1.0,1.9,80.9,10.0,4.92,0.0,0.0,1.0,4,1,5,1
31,2,0,2,0,8,1451,0.0,1694,708,2402,965,118,368,0,697,2148,8,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-02-01,1.7,0.0,2.9,59.5,4.8,3.17,0.0,0.0,0.0,2,1,4,1
32,0,0,0,0,2,797,0.0,845,542,1387,442,102,146,0,539,1229,2,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-02-02,-2.9,0.0,3.5,45.5,3.1,0.0,0.0,0.0,0.0,2,1,3,2
33,0,0,0,0,0,376,0.0,430,332,762,195,31,106,0,332,664,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-02-03,-11.7,0.0,3.6,38.9,0.0,0.0,0.0,0.0,0.0,1,1,2,2
34,0,0,0,0,2,532,0.0,729,297,1026,341,55,136,0,295,827,2,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-02-04,-9.3,0.0,2.9,37.9,0.0,0.0,0.0,0.0,0.0,1,1,2,1
35,4,0,4,0,17,1483,0.0,2143,622,2765,1079,83,321,0,609,2092,17,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-02-05,-5.3,0.0,1.7,35.6,6.3,0.0,0.0,0.0,0.0,3,1,2,1
36,0,0,0,0,2,881,0.0,1048,564,1612,629,79,173,0,558,1439,2,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-02-06,0.2,0.0,1.9,28.9,6.9,0.0,0.0,0.0,0.0,3,1,1,1
37,0,0,0,0,1,362,0.0,378,372,750,308,13,41,0,371,733,1,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-02-07,-0.9,8.4,3.1,80.5,9.3,13.0,0.0,0.0,8.4,4,1,5,2
38,0,0,0,0,0,282,0.0,294,330,624,154,4,70,0,317,545,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-02-08,-7.2,0.0,4.0,53.3,1.4,0.0,0.0,0.0,0.0,1,1,4,4
39,2,0,2,0,3,339,0.0,402,444,846,175,28,80,0,439,722,3,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-02-09,-4.5,0.9,2.6,65.6,4.4,4.33,0.0,0.0,0.9,2,1,5,1
40,0,0,0,0,0,342,0.0,394,574,968,243,33,66,0,570,912,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-02-10,1.4,0.0,3.1,65.0,6.1,0.0,0.0,0.0,0.0,3,1,5,2
41,5,0,5,0,24,2092,0.0,3003,750,3753,1618,61,378,0,730,2787,24,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-02-11,1.2,0.0,2.6,54.0,2.8,0.0,0.0,0.0,0.0,1,1,4,1
42,9,0,9,0,57,4018,0.0,6057,930,6987,3121,129,768,0,898,4916,57,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-02-12,-1.8,0.0,2.3,42.9,0.0,0.0,0.0,0.0,0.0,1,1,3,1
43,1,0,1,0,9,1694,0.0,1822,684,2506,1351,64,279,0,676,2370,9,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-02-13,4.5,0.1,2.2,48.4,4.5,0.25,0.0,0.0,0.1,2,2,3,1
44,0,0,0,0,0,507,0.0,592,362,954,416,58,33,0,355,862,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-02-14,5.5,5.5,2.3,92.9,10.0,10.33,0.0,0.0,5.5,4,2,5,1
45,3,0,3,0,6,718,0.0,703,649,1352,329,37,212,0,639,1217,6,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-02-15,4.6,0.0,1.7,77.5,9.5,0.0,0.0,0.0,0.0,4,2,5,1
46,2,0,2,0,6,919,0.0,1018,793,1811,504,58,217,0,746,1525,6,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-02-16,1.7,0.0,3.1,51.3,4.1,0.0,0.0,0.0,0.0,2,1,3,2
47,10,0,10,0,14,325,0.0,391,398,789,208,32,85,0,381,706,14,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-02-17,-4.5,0.0,3.5,37.1,1.3,0.0,0.0,0.0,0.0,1,1,2,2
48,5,0,5,0,41,2112,0.0,3223,871,4094,1499,107,440,0,853,2899,41,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-02-18,0.2,0.0,2.3,54.9,2.0,0.0,0.0,0.0,0.0,1,1,4,1
49,66,0,66,0,285,7799,0.0,11894,1173,13067,5846,253,1700,0,1100,8899,285,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-02-19,3.3,0.0,1.7,61.4,2.4,0.0,0.0,0.0,0.0,1,1,5,1
50,16,0,16,0,47,4034,0.0,4671,910,5581,2962,228,844,0,824,4858,47,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-02-20,3.8,0.0,1.5,66.3,1.1,0.0,0.0,0.0,0.0,1,1,5,1
51,6,0,6,0,10,2395,0.0,3146,1030,4176,1580,180,554,0,986,3300,10,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-02-21,4.4,0.0,1.9,65.3,3.5,0.0,0.0,0.0,0.0,2,2,5,1
52,2,0,2,0,9,1457,0.0,1902,685,2587,1001,119,337,0,652,2109,9,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006-02-22,3.0,0.5,3.0,57.1,6.4,2.33,0.0,0.0,0.5,3,1,4,2
53,11,0,11,0,31,1935,0.0,2415,886,3301,1117,166,491,0,836,2610,31,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006-02-23,1.1,0.0,2.4,40.6,2.5,0.0,0.0,0.0,0.0,1,1,2,1
54,44,0,44,0,66,2122,0.0,2988,845,3833,1293,179,611,0,805,2888,66,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006-02-24,4.6,0.0,1.6,33.1,0.8,0.0,0.0,0.0,0.0,1,2,2,1
55,62,0,62,0,232,7549,0.0,11625,1261,12886,4990,331,2015,0,1178,8514,232,8,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,2006-02-25,7.0,0.0,2.0,33.0,5.1,0.0,0.0,0.0,0.0,2,2,2,1
56,16,0,16,0,40,7734,0.0,10699,824,11523,5397,282,2055,0,766,8500,40,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2006-02-26,0.5,0.2,3.8,52.3,6.6,1.92,0.0,0.0,0.2,3,1,4,2
57,1,0,1,0,2,2634,0.0,3068,571,3639,1756,173,705,0,562,3196,2,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006-02-27,-0.5,0.0,2.6,32.4,5.6,0.0,0.0,0.0,0.0,2,1,2,1
58,4,0,4,0,6,882,0.0,1111,475,1586,511,120,221,0,467,1319,6,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,2006-02-28,2.8,0.1,1.7,63.3,9.8,8.05,0.0,0.0,0.1,4,1,5,1
59,8,0,8,0,42,4717,0.0,7383,873,8256,3434,251,980,0,836,5501,42,2,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-03-01,0.0,3.8,3.3,71.8,6.5,10.0,0.0,0.0,3.8,3,1,5,2
60,2,0,2,0,3,1692,0.0,1736,517,2253,1273,83,336,0,517,2209,3,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-03-02,-0.9,1.0,3.4,58.3,3.9,2.42,0.0,0.0,1.0,2,1,4,2
61,1,0,1,0,2,305,0.0,431,544,975,252,4,49,0,539,844,2,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-03-03,0.5,0.0,2.5,50.3,0.1,0.0,0.0,0.0,0.0,1,1,3,1
62,34,0,34,0,127,3500,0.0,5006,1044,6050,2781,38,446,0,999,4264,127,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-03-04,3.6,3.0,2.7,56.5,4.9,3.28,0.0,0.0,3.0,2,1,4,1
63,84,0,84,0,321,9216,0.0,13451,1216,14667,7280,152,1784,0,1125,10341,321,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-03-05,7.9,0.0,2.9,70.9,5.3,0.83,0.0,0.0,0.0,2,2,5,1
64,4,0,4,0,34,4336,0.0,4822,994,5816,3437,82,817,0,921,5257,34,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-03-06,5.9,0.0,2.1,62.8,2.0,0.0,0.0,0.0,0.0,1,2,5,1
65,5,0,5,0,45,1319,0.0,1853,904,2757,1198,9,112,0,854,2173,45,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-03-07,5.7,0.0,2.7,55.5,2.1,0.0,0.0,0.0,0.0,1,2,4,1
66,3,0,3,0,20,1242,0.0,1766,875,2641,1110,1,131,0,815,2057,20,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-03-08,5.7,0.0,2.0,55.0,4.4,0.0,0.0,0.0,0.0,2,2,4,1
67,0,0,0,0,13,1197,0.0,1663,840,2503,1057,8,132,0,804,2001,13,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-03-09,10.7,0.0,2.0,36.5,8.3,0.5,0.0,0.0,0.0,3,3,2,1
68,2,0,2,0,25,1199,0.0,1593,836,2429,1082,1,116,0,805,2004,25,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-03-10,9.9,0.0,3.4,68.8,7.6,3.55,0.0,0.0,0.0,3,3,5,2
69,5,0,5,0,14,2054,0.0,2929,596,3525,1373,131,471,0,568,2543,14,1,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-03-11,6.2,0.0,3.1,60.8,9.5,0.0,0.0,0.0,0.0,4,2,5,2
70,4,0,4,0,15,2357,0.0,3113,591,3704,1631,152,542,0,571,2896,15,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-03-12,-4.3,0.0,4.9,34.1,4.8,0.0,0.0,0.0,0.0,2,1,2,4
71,0,0,0,0,0,397,0.0,425,331,756,306,26,65,0,316,713,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-03-13,-2.0,0.0,3.2,40.5,4.4,0.92,0.0,0.0,0.0,2,1,2,2
72,1,0,1,0,5,356,0.0,483,620,1103,335,1,20,0,603,959,5,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-03-14,0.8,0.0,3.5,49.4,0.4,0.0,0.0,0.0,0.0,1,1,3,2
73,5,0,5,0,21,858,0.0,1292,970,2262,748,3,107,0,928,1786,21,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-03-15,5.7,0.0,2.9,62.5,4.3,0.0,0.0,0.0,0.0,2,2,5,1
74,0,0,0,0,0,388,0.0,395,311,706,333,11,44,0,310,698,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-03-16,4.1,4.5,2.1,87.4,8.5,14.25,0.0,0.0,4.5,3,2,5,1
75,9,0,9,0,51,927,0.0,1493,1068,2561,830,8,89,0,989,1916,51,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-03-17,8.8,0.0,1.5,67.3,7.4,0.0,0.0,0.0,0.0,3,3,5,1
76,63,0,63,0,283,6506,0.0,8982,1047,10029,5030,220,940,0,1011,7201,283,3,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-03-18,9.0,0.0,3.1,50.1,4.8,0.0,0.0,0.0,0.0,2,3,3,2
77,57,0,57,0,216,8125,0.0,11384,911,12295,6334,240,1521,0,835,8930,216,2,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-03-19,4.3,0.0,3.1,31.5,0.0,0.0,0.0,0.0,0.0,1,2,2,2
78,4,0,4,0,22,3345,0.0,3577,1031,4608,2577,95,488,0,988,4148,22,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-03-20,5.1,0.0,1.9,48.8,7.3,0.0,0.0,0.0,0.0,3,2,3,1
79,6,0,6,0,83,1796,0.0,2584,1291,3875,1639,15,142,0,1203,2999,83,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-03-21,9.7,0.0,1.5,36.3,1.4,0.0,0.0,0.0,0.0,1,3,2,1
80,3,0,3,0,40,1993,0.0,2562,1100,3662,1652,8,238,0,1041,2939,40,2,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-03-22,10.3,0.0,3.1,48.6,7.9,0.57,0.0,0.0,0.0,3,3,3,2
81,3,0,3,0,17,1579,0.0,1984,901,2885,1176,13,251,0,846,2286,17,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-03-23,6.3,0.0,4.0,42.6,1.1,0.0,0.0,0.0,0.0,1,2,3,4
82,4,0,4,0,34,1598,0.0,2319,1084,3403,1317,15,201,0,1013,2546,34,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-03-24,6.2,0.0,2.4,29.4,0.5,0.0,0.0,0.0,0.0,1,2,1,1
83,193,0,193,0,613,15721,0.0,22529,1576,24105,10087,754,4089,0,1472,16402,613,12,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-03-25,8.9,0.0,4.2,48.6,3.1,1.0,0.0,0.0,0.0,2,3,3,4
84,451,0,451,0,1753,28764,0.0,37934,1823,39757,20660,1037,6972,0,1734,30403,1753,20,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-03-26,6.5,0.0,2.9,24.0,2.5,0.0,0.0,0.0,0.0,1,2,1,1
85,7,0,7,0,35,8779,0.0,8713,1216,9929,6465,246,1966,0,1216,9893,35,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-03-27,6.8,0.0,2.7,42.5,4.3,0.0,0.0,0.0,0.0,2,2,3,1
86,2,0,2,0,6,1566,0.0,1418,831,2249,1099,16,291,0,831,2237,6,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-03-28,2.9,0.2,4.1,51.6,5.9,1.42,0.0,0.0,0.2,2,1,3,4
87,0,0,0,0,6,1210,0.0,913,829,1742,574,56,277,0,829,1736,6,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-03-29,3.8,1.5,3.9,48.1,4.4,2.67,0.0,0.0,1.5,2,1,3,2
88,4,0,4,0,16,1595,0.0,1300,1114,2414,885,12,387,0,1114,2398,16,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-03-30,4.4,0.0,3.3,41.5,0.0,0.0,0.0,0.0,0.0,1,2,3,2
89,17,0,17,0,78,4936,0.0,3793,1415,5208,2185,209,1309,0,1415,5118,78,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-03-31,8.1,0.0,1.7,31.6,2.1,0.0,0.0,0.0,0.0,1,3,2,1
90,7,0,7,0,28,2770,0.0,2247,863,3110,815,890,121,0,807,2633,28,0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-04-01,9.7,16.5,2.5,70.5,9.5,13.83,1.5,3.0,16.5,4,3,5,1
91,54,0,54,0,241,5043,0.0,7795,832,8627,3819,167,968,0,793,5747,241,2,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-04-02,7.4,0.5,3.9,83.5,6.5,8.67,0.5,0.5,0.5,3,2,5,2
92,24,0,24,0,151,7433,0.0,7281,1645,8926,3350,1264,1037,0,1470,7121,151,3,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-04-03,11.4,0.0,2.3,64.9,3.1,0.0,0.0,0.0,0.0,2,4,5,1
93,2,0,2,0,11,4751,0.0,3552,475,4027,901,1091,846,0,429,3267,11,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-04-04,12.0,1.5,2.1,63.6,9.3,4.58,0.2,1.0,1.5,4,4,5,1
94,135,0,135,0,432,9149,0.0,9012,1658,10670,2540,2558,889,0,1574,7561,432,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-04-05,11.6,0.0,2.6,46.4,2.3,0.0,0.0,0.0,0.0,1,4,3,1
95,14,0,14,0,130,8398,0.0,7963,1353,9316,2457,1765,1260,0,1221,6703,130,1,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-04-06,9.7,0.0,2.3,49.0,7.6,0.0,0.0,0.0,0.0,3,3,3,1
96,56,0,56,0,136,5747,0.0,5010,1217,6227,1407,1188,1076,0,1073,4744,136,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-04-07,10.2,0.0,4.6,66.4,6.0,0.0,0.0,0.0,0.0,3,3,5,4
97,242,0,242,0,779,13594,0.0,20016,1648,21664,8876,557,3114,0,1497,14044,779,18,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-04-08,10.2,0.0,2.9,40.0,2.6,0.0,0.0,0.0,0.0,1,3,2,1
98,417,0,417,0,2037,22046,0.0,30756,1814,32570,16682,606,4526,0,1626,23440,2037,31,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-04-09,15.2,0.1,2.7,46.1,9.1,1.87,0.1,0.1,0.1,4,4,3,1
99,17,0,17,0,67,10065,0.0,9533,916,10449,5231,1047,2099,0,778,9155,67,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-04-10,14.7,11.5,3.6,68.4,7.8,10.08,1.0,3.5,11.5,3,4,5,2
100,195,0,195,0,330,10529,0.0,10862,2059,12921,2520,1387,2649,0,1861,8417,330,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2006-04-11,16.4,0.0,3.9,53.5,4.9,0.0,0.0,0.0,0.0,2,5,4,2
101,89,0,89,0,378,25922,0.0,17618,2461,20079,3967,1500,9561,0,2231,17259,378,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006-04-12,15.0,0.0,2.5,58.0,4.5,0.0,0.0,0.0,0.0,2,4,4,1
102,393,0,393,0,464,9565,0.0,9830,1613,11443,2110,1272,2581,0,1501,7464,464,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006-04-13,9.7,0.0,2.4,58.5,8.0,0.0,0.0,0.0,0.0,3,3,4,1
103,346,0,346,0,880,19704,0.0,17630,2843,20473,4396,2878,4843,0,2538,14655,880,5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006-04-14,12.7,0.0,2.0,38.4,6.3,0.0,0.0,0.0,0.0,3,4,2,1
104,647,0,647,0,3517,26444,0.0,34998,3760,38758,17834,2194,3906,0,3416,27350,3517,48,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2006-04-15,12.0,0.0,2.1,32.1,6.1,0.0,0.0,0.0,0.0,3,4,2,1
105,1112,0,1112,0,4595,36113,0.0,49958,2824,52782,27640,609,7661,0,2599,38509,4595,66,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2006-04-16,7.4,0.0,4.5,34.3,1.0,0.0,0.0,0.0,0.0,1,2,2,4
106,85,0,85,0,258,17490,0.0,18425,2333,20758,7090,1163,4774,0,2135,15162,258,2,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006-04-17,10.3,0.0,3.5,45.3,8.6,0.0,0.0,0.0,0.0,3,3,3,2
